#: :filename=/bulk/mvazque2/git/workflows/AGS/data/proteomics/.source/ptm/PTM_collapsed_log2_norm_imp_18517.txt#:type=:list
#PTM collapse key	X5Z_0_5h_Rep1	X5Z_0_5h_Rep2	X5Z_0_5h_Rep3	X5Z_0_5h_Rep4	X5Z_2h_Rep1	X5Z_2h_Rep2	X5Z_2h_Rep3	X5Z_2h_Rep4	X5Z_8h_Rep1	X5Z_8h_Rep2	X5Z_8h_Rep3	X5Z_8h_Rep4	XCONTROL_0h_Rep1	XCONTROL_0h_Rep2	XCONTROL_0h_Rep3	XCONTROL_0h_Rep4	XCTRL_0h_Rep1_2	XCTRL_0h_Rep2_2	XCTRL_0h_Rep3_2	XCTRL_0h_Rep4_2	XDMSO_0_5h_Rep1	XDMSO_0_5h_Rep1_2	XDMSO_0_5h_Rep2	XDMSO_0_5h_Rep2_2	XDMSO_0_5h_Rep3	XDMSO_0_5h_Rep3_2	XDMSO_0_5h_Rep4	XDMSO_2h_Rep1	XDMSO_2h_Rep1_2	XDMSO_2h_Rep2	XDMSO_2h_Rep2_2	XDMSO_2h_Rep3	XDMSO_2h_Rep3_2	XDMSO_2h_Rep4	XDMSO_8h_Rep1	XDMSO_8h_Rep1_2	XDMSO_8h_Rep2	XDMSO_8h_Rep2_2	XDMSO_8h_Rep3	XDMSO_8h_Rep3_2	XDMSO_8h_Rep4	XPD_0_5h_Rep1	XPD_0_5h_Rep2	XPD_0_5h_Rep3	XPD_0_5h_Rep4	XPD_2h_Rep1	XPD_2h_Rep2	XPD_2h_Rep3	XPD_2h_Rep4	XPD_8h_Rep1	XPD_8h_Rep2	XPD_8h_Rep3	XPD_8h_Rep4	XPI_0_5h_Rep1	XPI_0_5h_Rep2	XPI_0_5h_Rep3	XPI_0_5h_Rep4	XPI_2h_Rep1	XPI_2h_Rep2	XPI_2h_Rep3	XPI_2h_Rep4	XPI_8h_Rep1	XPI_8h_Rep2	XPI_8h_Rep3	XPI_8h_Rep4	XPI5Z_0_5h_Rep1	XPI5Z_0_5h_Rep2	XPI5Z_0_5h_Rep3	XPI5Z_0_5h_Rep4	XPI5Z_2h_Rep1	XPI5Z_2h_Rep2	XPI5Z_2h_Rep3	XPI5Z_2h_Rep4	XPI5Z_8h_Rep1	XPI5Z_8h_Rep2	XPI5Z_8h_Rep3	XPI5Z_8h_Rep4	XPIPD_0_5h_Rep1	XPIPD_0_5h_Rep2	XPIPD_0_5h_Rep3	XPIPD_0_5h_Rep4	XPIPD_2h_Rep1	XPIPD_2h_Rep2	XPIPD_2h_Rep3	XPIPD_2h_Rep4	XPIPD_8h_Rep1	XPIPD_8h_Rep2	XPIPD_8h_Rep3	XPIPD_8h_Rep4
ABCC4_S668_M2	14.00553277	17.84386135	18.1125348	17.37716564	18.90903986	17.83446294	18.36831712	17.89485317	18.54244874	17.89849703	17.98441069	17.0002767	18.07965453	18.12629773	17.48614843	16.82145667	17.96491727	18.38382249	17.26312446	16.96864777	18.2328656	18.94390788	17.80348111	18.00440729	18.70406916	18.48138803	18.48534743	18.56338572	19.50237312	17.7445961	17.95503161	18.39677853	18.94458728	18.9148267	17.38612261	18.18017028	18.09581123	18.04639228	19.18984305	19.00589096	18.73356837	17.34967014	17.82704741	17.75664964	17.76584349	17.39718795	17.33707917	17.57485953	17.75723475	17.67639565	17.6921302	17.72565012	17.62233978	17.40500893	17.1898165	17.77438324	17.66045329	17.24917038	17.60568646	17.62855221	17.53398596	16.8680859	17.10620026	17.87538668	12.45827825	17.83080541	17.62521497	17.46270948	17.52762073	17.05976241	17.29456063	17.63041729	16.98966385	17.25023671	17.67171669	17.10701908	17.49343343	15.25840094	17.58224622	17.25819859	17.38084646	17.95099098	16.93363889	18.10681624	17.48334405	17.17107539	17.30301598	17.91562706	17.47690357
ABCC4_T646_M1	19.35557635	19.1426235	19.07045547	19.5700907	18.81690599	19.39049872	19.22440128	19.43275179	19.33460722	19.46226195	19.25687323	19.71335314	19.22514843	19.28631517	19.29834983	19.61480463	18.74103742	18.8865633	19.66916099	19.65878207	19.04370768	18.65469627	18.67422491	18.76288414	18.51274664	18.31270529	18.67581645	19.40489353	18.25896709	19.09180065	18.94794758	19.00661102	18.42823954	18.85067788	19.3209238	18.88853363	18.68148136	18.48372252	18.14931497	18.31111847	18.52222138	19.05598804	19.33701557	19.57364957	19.2348099	19.28407139	19.56426833	19.51270899	19.50451324	19.63772439	19.33213373	19.36614784	19.56488994	19.35065035	19.46946506	19.18971381	19.53075705	19.69394746	19.44859826	19.55147228	19.67875393	19.41493443	19.23338582	19.22943647	19.31067945	19.56160746	19.45083398	19.32476018	19.46110767	19.12034767	19.48745337	19.48357548	19.69826342	19.89997995	19.73114541	19.68410547	19.70736363	18.48763288	19.27133522	19.13383502	19.35556145	19.41986113	19.19763863	18.74053193	19.4650749	19.44093539	19.62061239	19.02831343	19.54598593
ABCC5_S505_M1	15.23143772	16.03917522	15.86689434	16.06623546	14.33957712	16.47844773	15.75819623	15.8134591	17.01414877	16.8474489	17.05743374	16.82132746	11.07848407	11.21312258	11.44748224	11.38071054	16.3820014	16.15431021	16.5904896	16.58617764	15.45445187	15.7826938	12.6181889	15.79290325	16.17715177	16.41168073	16.16738909	16.26551181	15.86902295	15.92181671	16.09870618	16.04440943	15.40876385	15.77459212	15.48433502	16.37008325	15.95715086	16.10501802	16.39918601	16.22142505	16.32515579	10.99648255	11.4265415	11.40390211	11.4767954	15.6699999	15.35307886	15.18434769	15.2394653	15.83675652	15.33397713	15.57126228	15.44357567	14.60698286	15.57177229	16.62762213	16.29828652	16.58180292	16.28367987	16.31361711	16.30535249	16.44854443	16.36914142	15.91977098	16.38361938	16.95342406	16.4595323	16.4356115	16.46794709	11.11876813	11.22775144	11.53084811	11.17525163	13.48622596	16.54120698	16.50451468	17.15886862	10.2974616	15.64342223	15.64292972	16.27752213	14.98152341	16.01655184	16.26120931	16.43918974	15.52757755	15.3261306	14.208942	15.44476529
ABCC5_S505_M2	14.34427697	13.54263219	14.54928494	14.13651299	14.4947233	14.14417481	14.83979244	13.70191633	14.5462601	14.10515717	14.26769873	12.07422673	13.55998691	13.34926607	14.02031246	13.52487012	13.63484219	15.2092715	13.37294329	13.66441032	13.93041472	12.56070711	14.46572954	14.82938296	14.72629116	15.13815504	15.37860298	14.96327701	14.82795943	14.54792816	13.97526977	14.79566386	15.19212701	14.81530198	13.73387964	14.61157298	13.91042126	14.82860295	15.43820144	15.04652107	15.15790998	13.01214397	13.66308951	14.0202147	14.006675	11.72566103	13.58562432	14.06505499	14.26943774	12.87929123	14.08178398	13.52719008	13.60577531	13.85638828	13.12424107	14.25567476	13.49867687	14.29856815	14.38823281	14.9006954	13.91375398	11.25256704	14.66374742	14.48857491	14.38290244	14.31576487	13.76353887	14.14778886	14.10918209	12.5768381	14.31716213	14.18980916	14.16804936	13.92932539	14.8136108	14.21523514	14.99454534	13.90866281	14.38318566	13.97399308	15.20639281	15.01137652	14.58694613	15.56788128	14.69121335	13.14332878	14.28466154	14.46437759	13.1566125
ABCC5_S509_M1	14.69467757	13.96116829	15.21277521	15.45316893	15.327746	14.88112964	15.5002237	15.28895197	15.64950752	14.91266654	15.60102785	15.76766781	15.39700358	15.23671327	14.89187671	15.02414698	14.03533964	14.50283261	14.02620157	13.86453028	14.36856065	1.150139305	14.06949327	12.28662595	12.27617405	12.29583708	12.28607503	11.28531777	11.40362415	11.62023539	11.44463536	11.61468882	11.24936721	11.44557464	15.15818931	15.81388674	14.48263695	16.16247668	16.27224498	13.78420102	15.95853513	15.55707234	15.1262343	15.00735089	14.67923702	13.60498238	13.44186732	13.52453226	13.41368338	11.15442398	11.49607079	11.26783793	11.32669616	14.89796334	14.70375226	14.4132175	14.44638723	10.89136803	11.1762288	11.50182934	11.12813072	14.16004098	14.01523441	13.75100815	13.90488161	15.65150671	15.10496925	15.14017835	15.00882649	14.4902118	14.63886945	13.89455543	14.96765165	15.44929261	15.39551722	15.78717461	16.00379899	14.8456578	14.28392274	14.72680751	15.41235973	15.13336601	14.83339422	14.54825154	15.33475875	15.20716646	14.31316771	15.06113648	14.928479
ABCC5_S509_M2	15.27630484	15.00993383	15.35145791	15.22037772	15.5500138	15.12368584	15.49321883	15.05592787	15.59172665	14.65272175	15.10000966	14.12041474	15.17258913	14.45909115	15.13263137	14.71722213	14.61601911	15.10665304	14.44569589	14.9065803	15.02258535	15.47423916	15.55399176	15.77073497	15.34121433	15.79026024	16.20788584	15.07731166	16.81604112	15.22410767	14.8005141	15.10136975	15.59660008	16.25288968	14.70850713	15.82211164	14.56636323	15.58188064	15.82225246	15.49485023	15.93311904	14.64345064	14.96977609	14.0242884	15.1574588	13.69024226	14.72848807	14.86007142	14.80116852	13.84176689	14.99606943	14.41538825	14.75996305	15.20717542	14.98506139	14.90257372	15.00786397	15.09064003	15.01512525	15.78301791	14.89815179	14.3839499	15.4637243	15.26528733	15.31591256	15.44362384	15.25173497	14.64091422	15.11200717	14.95916092	15.01807836	14.93814081	15.17691963	14.84377667	15.63994512	15.13384238	15.66892903	14.52047326	15.14984983	14.84317855	15.75205493	15.61820003	15.01180856	16.02216127	15.31356506	14.10671554	14.91888933	15.34930955	14.11544069
ABCC5_T513_M2	14.51053671	14.0195898	14.0894205	14.21386172	14.55523894	14.00116243	13.99303984	14.28705452	14.55707324	12.85369177	13.82927969	13.48778204	13.89032855	13.15877336	14.15762937	13.81749138	13.53452563	12.75073006	13.3251563	13.80705779	14.05281059	14.81418306	14.59134051	14.64567692	13.95118422	14.32473004	15.06310997	13.8168818	15.67317468	13.7746703	13.66444079	13.52179556	13.58565676	15.33852426	13.61637066	14.81109509	13.20446411	14.24181121	14.31381301	13.53397774	14.81277124	13.33095106	14.02651235	12.76376778	14.03074134	13.13933768	13.57862406	13.49559163	12.90940068	12.62083036	13.82273475	13.18218979	13.65902038	14.24353042	14.08218453	13.55626174	14.33481953	13.21922599	13.35106885	13.53816054	13.76781068	13.54811045	14.10547847	13.92869527	13.93766463	14.41701371	14.24248518	13.11476227	14.05007297	14.2068965	13.51707557	13.59445086	14.01666172	13.56162411	14.28725006	13.94547765	14.14365341	13.13675699	13.76421386	13.70467361	14.27241854	13.99213108	12.94656648	14.11313641	13.70628704	12.84094387	13.30473676	13.05636753	12.96134018
ABCF1_S105_M1	14.10317503	15.9036933	16.04612302	15.19564516	15.83932193	15.51696927	15.50631255	15.29332026	15.2706427	15.70491482	15.44532543	15.63882327	14.33163069	14.18484264	15.54522242	15.99482023	14.2639415	14.28443389	15.23975266	15.0752274	15.45708267	15.90810556	15.41664973	15.49363392	15.16122127	14.89497959	15.1685389	14.18736065	15.65301667	15.47542439	15.54011331	15.47037528	14.71476516	15.6581581	14.50213559	16.13860732	15.59912304	15.27082517	13.95248384	12.84133606	14.93355591	16.49277902	16.09268421	16.34490108	15.69334497	11.19765681	11.41869582	11.38802024	11.42178197	16.01302937	15.9998075	16.03966447	15.99825177	15.71392227	15.66204944	16.19744839	16.16420599	16.76032531	16.28822048	15.46145527	16.43089105	16.09796703	15.83449055	15.79342272	15.83726111	16.21701553	15.88576615	15.98258595	16.13200667	15.65124599	15.78010386	16.38008047	16.05384477	15.9381975	15.92457225	15.36202329	15.36012289	15.62365649	15.90115596	16.00192167	15.71421309	16.14348728	15.37012582	15.47401061	16.13781397	16.2974811	16.63254177	16.4800219	16.1167556
ABCF1_S105_M2	16.89566095	18.00205578	17.89844649	17.05999416	18.78594957	17.13343146	18.08232684	17.19846407	17.53268107	17.11353336	16.73690782	17.80879479	18.20958049	17.61558064	17.77690181	17.83556925	18.10604002	18.25540614	17.98983298	17.65277765	17.33913676	16.38217429	18.73248126	17.83967099	18.00905938	18.69722047	18.21191039	19.23224496	19.31829327	18.6893761	18.77012473	19.12034161	18.98542579	19.14215657	11.55251624	11.41878176	11.42793322	11.35490924	11.08651666	11.17685683	11.45298624	18.29408998	17.3731008	18.06868071	17.50536267	17.94768961	17.69032575	17.64221629	17.9191736	11.15442398	11.49607079	11.26783793	11.32669616	18.1874934	17.41695643	17.46456194	17.49508022	15.7711716	16.39563839	18.45919942	16.2868514	16.40334927	16.22847671	16.13356011	16.24816392	17.61284936	17.27454829	17.38305063	17.34092358	15.87617159	17.00257988	17.43687705	16.97354793	16.38762461	18.01565255	18.09237293	17.70577217	17.79974644	17.58274312	17.27518297	17.0603003	18.49581399	18.58090794	18.62929514	18.48294993	15.26361371	17.6310747	17.90710492	16.53945234
ABCF1_S105_M3	13.818266	19.46403605	20.73317609	16.49015626	19.18935321	17.72667447	21.10609009	17.89202317	15.00467665	17.47491021	20.02921543	16.64826922	11.45907194	16.27506107	19.01184842	18.22138742	17.47788868	21.00586024	15.09935292	17.19692605	16.83083449	15.10970909	20.12502745	19.9055361	20.51223718	22.36072887	20.69717752	15.67998367	15.32411577	17.59005936	17.00158571	20.32833328	22.09956518	13.80168527	18.57940815	13.5608932	15.61250895	20.59797552	22.23512393	22.19187028	18.76811986	17.36856881	17.22428302	18.1763675	19.86709982	17.32833213	17.42786315	20.28739707	17.27052283	16.98832268	19.00450716	17.88195334	18.08735038	15.88134591	15.58599914	18.82812693	15.52425783	14.03312625	13.5897373	19.39269743	14.11525407	16.21873622	15.73424903	19.48075003	17.02178982	14.98528305	15.02238357	16.43000735	15.20134804	15.56278637	16.17762012	17.96605471	14.0906914	14.76395194	14.55023184	19.35624063	14.69655542	17.6056943	18.88440568	20.37087722	19.87373959	16.07529073	19.84002748	21.47058431	17.24682496	13.42575048	14.78998608	19.23493115	13.64016149
ABCF1_S109_M1	20.00062924	21.64340175	21.6261875	21.63463962	22.29304099	21.84056662	21.74523148	21.57582246	20.72367285	21.63562781	21.90095398	22.34524314	20.5784901	20.59233032	21.60653787	21.73844633	21.43437055	21.55415933	21.56442924	21.46951994	21.8063585	19.11756389	21.28092844	20.88042337	20.99497743	20.74834616	21.27430421	20.76405239	18.60706097	21.42009282	21.32415073	21.18203351	21.05757609	19.66538454	21.77449101	19.57638555	20.50970924	20.82278721	20.83375465	20.92300298	20.83877132	21.62335455	21.74815076	21.74641741	21.94605139	21.66372118	21.77820703	21.99455382	21.61580702	21.78708839	21.95360971	21.71712403	22.13788386	19.82877907	20.49395622	21.22517137	21.20038136	20.03474493	20.20450759	21.23690852	20.09956954	19.39617047	20.86094781	21.42607165	20.73821527	20.30912992	21.07225327	21.19924371	21.0989804	19.63834326	21.17035787	21.26256644	20.65884357	20.09192201	21.31145851	21.70289038	21.60689159	20.2364402	21.87946133	21.45921685	21.66230047	21.52325447	21.59974076	21.14819373	21.06746972	18.97950825	21.46543091	21.38599231	20.04021715
ABCF1_S109_M2	19.76745142	22.44719575	22.44896366	21.00744898	22.75703829	21.58843941	22.78682541	21.28141955	19.23117477	21.49008887	22.18449361	21.28277684	8.892259937	17.59744959	22.42619702	21.65230417	21.92206513	22.80087954	20.34992571	19.26906679	21.65512006	16.01519935	22.93738263	22.46305345	22.86051335	23.64787692	23.14132979	18.75029921	17.88773184	21.88398947	21.13446817	22.19285309	23.61796798	19.90204804	21.9752474	20.18407462	20.99549681	22.8356902	23.85686533	23.42964695	21.85502672	19.19354949	21.49506924	20.95736092	22.549758	19.67926344	21.34105065	22.20570957	21.36503312	17.69400385	22.36391417	21.14946147	21.83947939	18.50368909	19.64077706	21.3354986	20.31305432	17.43513614	18.89392771	21.1989165	18.01778684	17.87816006	20.34157497	21.46063535	19.87556177	17.4759584	20.5279136	21.19784099	20.66257818	18.16502241	20.36432237	21.00956432	19.51242743	21.41439116	20.2829936	21.68324126	20.94042776	22.20877667	22.19073349	22.02315097	22.32260756	21.03594031	22.25269961	22.9717202	20.86188155	20.89624842	20.97135527	21.6551389	21.27760578
ABCF1_S109_M3	13.818266	19.46403605	20.73317609	16.49015626	19.18935321	17.72667447	21.10609009	17.89202317	15.00467665	17.47491021	20.02921543	16.64826922	11.45907194	16.27506107	19.01184842	18.22138742	17.47788868	21.00586024	15.09935292	17.19692605	16.83083449	15.10970909	20.12502745	19.9055361	20.51223718	22.36072887	20.69717752	15.67998367	15.32411577	17.59005936	17.00158571	20.32833328	22.09956518	13.80168527	18.57940815	13.5608932	15.61250895	20.59797552	22.23512393	22.19187028	18.76811986	17.36856881	17.22428302	18.1763675	19.86709982	17.32833213	17.42786315	20.28739707	17.27052283	16.98832268	19.00450716	17.88195334	18.08735038	15.88134591	15.58599914	18.82812693	15.52425783	14.03312625	13.5897373	19.39269743	14.11525407	16.21873622	15.73424903	19.48075003	17.02178982	14.98528305	15.02238357	16.43000735	15.20134804	15.56278637	16.17762012	17.96605471	14.0906914	14.76395194	14.55023184	19.35624063	14.69655542	17.6056943	18.88440568	20.37087722	19.87373959	16.07529073	19.84002748	21.47058431	17.24682496	13.42575048	14.78998608	19.23493115	13.64016149
ABCF1_S140_M1	16.44804491	17.90320019	18.19194392	15.9322785	17.98329983	16.71669413	18.31846179	15.82548881	15.36894717	16.25732273	18.19579048	18.97114336	14.61806466	14.26350729	17.56924754	17.21692738	18.59799771	19.24214386	16.6205098	15.39865825	16.82631433	15.78165258	17.7223412	16.60889343	17.10806432	19.19480764	17.13769327	12.69471286	15.51466257	16.32091435	16.00111809	16.97719696	18.76116106	14.41215356	17.26349638	14.7704571	14.7755183	17.31828813	17.51758556	19.23692249	15.41092449	13.01694851	16.27368532	16.92185425	19.06739902	15.85641556	16.74964952	19.3261529	16.78550301	13.50551638	18.33956633	16.7696212	18.88620513	14.04874301	12.8463371	16.53386876	13.92798467	14.87777125	13.65168756	17.16425133	13.22941661	16.19294876	15.77077051	16.70652977	14.52651112	16.42409259	14.92429875	16.4345836	14.99437708	16.10209607	14.92527308	16.38404732	15.10821994	10.91209619	15.20412379	16.78984419	15.38013269	13.55201067	17.83932753	18.26994179	18.01207538	15.41313934	18.27826697	18.33316553	15.97808727	16.9414208	15.76985937	17.53764341	17.38218783
ABCF1_S166_M1	15.27205953	14.11478094	14.27923774	14.16421292	13.83263396	14.26266352	14.27775708	14.46940525	15.05045783	14.36324916	15.09908164	14.61337756	15.74999057	15.43492876	14.29568332	14.26666176	15.08083457	14.78618157	14.7626029	11.64358681	14.53945835	14.92082891	13.3987697	13.58348063	14.2972646	13.57200432	13.38605372	15.077667	13.66723812	14.2980666	14.59677938	14.32147571	13.90386907	14.30146911	14.53857987	14.08790696	14.08188535	13.47040276	13.27200486	14.14154623	14.15392168	14.75305536	13.55720219	14.84679842	13.77630485	15.11925914	14.49762008	14.76937552	14.35002998	15.3466119	13.96295021	15.28504061	14.77702983	15.50631823	14.33967708	14.74264798	14.52974898	15.01835866	14.55613279	14.9477471	14.65165559	15.23648614	13.77413752	14.84554786	14.80513627	15.49365096	14.21349191	14.3984692	14.475385	14.82188988	14.81332176	14.75562833	15.00057121	15.1584981	14.56639522	15.03868285	15.00241703	15.24186013	14.04950175	14.57780166	14.21744232	14.96990451	14.12822693	14.16405194	14.53447509	15.48632419	14.26524416	13.67514525	14.77178542
ABCF1_S228_M1	15.78721994	14.81123376	15.09510301	14.93966196	15.59390258	14.90127126	15.60179278	14.85993977	15.4874664	8.724142289	15.03560885	16.50723482	14.54022675	14.06884071	14.7520799	14.07561793	15.38416747	17.19191777	10.80757195	16.15339412	12.67172643	14.44959618	15.16188104	13.56768497	13.54573559	17.95229951	14.69659584	12.91636833	13.45442853	12.76949872	13.23851257	12.81317544	17.19520218	13.5104545	12.53340499	14.7286553	14.8303422	14.61670291	15.95010509	18.23607449	10.91012002	14.05307379	11.50165535	11.48909712	16.75893823	14.47233476	12.41033525	16.34911029	10.72360239	16.45211895	15.4852926	16.0053357	16.47732028	10.03964276	12.01641804	12.09172419	11.96850587	9.811576655	10.50045416	13.78422979	13.28642568	13.89479858	11.02874146	13.54267701	13.34702845	11.39322317	10.71987572	11.88158872	11.48591611	11.66220238	11.57084451	11.46323203	11.73859082	12.86410384	9.650219808	13.30906705	10.78226411	15.04125025	14.51430472	14.47109437	15.65375795	10.54809074	15.44965594	15.79101558	15.61046063	10.87981834	11.39281294	11.38038008	11.16735615
ABCF1_S22_M1	17.76430328	21.12112667	20.56409648	20.77377097	21.29563588	20.95750029	20.61472388	20.74967853	19.54986065	20.72808594	20.63569449	20.91604106	17.46600867	18.92034675	21.10023865	21.01182371	20.69363609	20.48507969	20.7658355	20.38673456	20.93842943	17.39172361	20.95306409	20.65155915	19.87559709	19.89889591	20.63021174	19.46080432	17.15026164	20.80182956	20.20903287	20.41764081	20.13445199	19.13789937	20.83167259	18.26766867	19.59699344	20.16851006	20.0323666	19.68549168	20.10813511	20.0592076	21.16568157	20.30712106	20.90986433	17.32911226	21.05176795	20.41642491	20.89092186	18.38685306	20.7867478	20.18220082	20.61829826	18.22948534	20.0885539	20.48537433	20.56830153	19.43345557	19.97104696	20.34013803	19.38199143	20.18211727	20.3604349	20.24543037	19.47202416	19.24696307	20.55094933	20.30066658	20.54029152	18.01128037	20.40055009	20.289134	19.74851523	18.77150949	20.42826969	20.14775432	20.8667215	22.64457562	21.12527004	20.24979321	20.97819494	20.83550939	20.90410555	20.34642379	20.60221333	16.61555155	20.14120522	19.93943477	18.55994467
ABCF1_S621_M1	11.80989159	13.35622574	13.26884755	13.60725756	12.93148214	13.47013557	13.37365724	13.80631032	13.40638823	13.43139965	13.55974628	13.90143555	9.569706293	12.65226786	11.90983844	13.72567724	13.51154009	13.47254265	13.63187989	12.92767406	13.90573677	10.86792766	12.56761961	13.01009151	12.58968016	11.93425493	12.27175934	13.11692653	11.30436423	13.07834612	13.83710116	13.28432073	13.4862454	11.58702561	13.1973429	11.75880579	12.93374656	12.74046503	12.23638381	12.62148049	12.21143564	13.26058951	13.3612885	14.06994139	13.77591767	12.18283919	13.78775977	14.09797538	14.13738266	10.28385523	13.27560876	14.1552095	13.62969424	13.96210805	12.29637693	13.81110662	11.71710039	13.13128542	12.40439756	14.00661661	13.25972218	13.34909839	13.25206697	13.59909789	13.52681238	14.02142078	13.55049862	13.66795506	13.40660851	13.07022109	12.98875427	13.22872669	13.36996974	11.71345642	12.80436285	13.61492146	11.76474049	12.10010774	13.18562544	13.69535069	13.37661264	13.40640545	13.55301949	12.0360485	13.49895883	13.51664117	13.49169106	13.42030725	13.48272389
ABCF1_T108_M1	18.14036678	19.37577976	19.48995103	19.74387977	19.40005839	19.85030112	19.87482309	19.44640456	18.62353962	19.28162879	19.60369137	19.86210267	17.90436343	18.81071293	19.21347854	19.28296189	19.43794162	19.39896941	19.40676124	19.38714118	18.38127366	18.87922233	19.01501795	18.6099306	18.96563341	18.46778228	18.91211592	18.64722417	16.97781086	19.27107704	19.03692897	19.14314352	18.97572709	18.11102917	19.56290074	17.78304248	18.44021242	18.6208773	18.70808825	18.79127676	18.98187168	17.82744839	19.32432499	19.16241946	19.67611859	17.82397406	19.70740527	19.93952511	19.04121127	18.60921476	19.58361068	18.94489403	19.54818789	17.74593616	18.51764399	18.83947791	19.09228014	17.40026024	18.45599929	19.24419577	18.22317847	16.02042323	18.46940734	19.3541664	18.6788828	18.33286788	19.17598692	19.566209	19.04415684	17.43874125	19.34593581	19.6645652	18.62508317	17.95208007	19.41385227	19.67584128	19.71769472	20.84930031	19.83740965	19.35153918	19.25063479	19.04060974	19.35928071	19.10216361	19.11229114	17.4808485	18.94603146	18.95488495	18.03467892
ABCF1_T108_M2	19.8796947	22.50339709	22.49730453	21.05982453	22.82054803	21.59468658	22.83442969	21.29286898	19.27777878	21.54017967	22.22247254	21.38631148	8.99162171	17.65072132	22.47526781	21.70431615	21.96810093	22.83584225	20.39838552	20.14434971	21.7082231	16.06669337	22.98989467	22.50353834	22.90669097	23.68915241	23.18600511	18.85874375	17.93848177	21.93439416	21.18970954	22.23747215	23.6616266	19.94854025	22.02764321	20.23074106	21.04368611	22.8863057	23.90197218	23.47434312	21.90118146	19.22064211	21.54771385	21.01250365	22.58267411	19.76231781	21.38698787	22.24176135	21.41149869	17.74706318	22.41278137	21.20253799	21.88599565	18.44011511	19.62205907	21.38168429	20.36388991	17.48851336	20.31342633	21.30949779	18.07079375	18.65286742	20.39059332	21.51005392	20.17739634	17.52846224	20.57684098	21.24701446	20.73067329	18.24146562	20.44141101	21.09385051	19.55740191	21.37047947	20.45497413	21.73546878	21.05289214	22.12551458	22.22828328	22.07076925	22.36022716	21.08668844	22.29985368	23.01946935	21.0434285	18.1566123	21.04451227	21.7098209	20.42341778
ABCF1_T108_M3	13.818266	19.46403605	20.73317609	16.49015626	19.18935321	17.72667447	21.10609009	17.89202317	15.00467665	17.47491021	20.02921543	16.64826922	11.45907194	16.27506107	19.01184842	18.22138742	17.47788868	21.00586024	15.09935292	17.19692605	16.83083449	15.10970909	20.12502745	19.9055361	20.51223718	22.36072887	20.69717752	15.67998367	15.32411577	17.59005936	17.00158571	20.32833328	22.09956518	13.80168527	18.57940815	13.5608932	15.61250895	20.59797552	22.23512393	22.19187028	18.76811986	17.36856881	17.22428302	18.1763675	19.86709982	17.32833213	17.42786315	20.28739707	17.27052283	16.98832268	19.00450716	17.88195334	18.08735038	15.88134591	15.58599914	18.82812693	15.52425783	14.03312625	13.5897373	19.39269743	14.11525407	16.21873622	15.73424903	19.48075003	17.02178982	14.98528305	15.02238357	16.43000735	15.20134804	15.56278637	16.17762012	17.96605471	14.0906914	14.76395194	14.55023184	19.35624063	14.69655542	17.6056943	18.88440568	20.37087722	19.87373959	16.07529073	19.84002748	21.47058431	17.24682496	13.42575048	14.78998608	19.23493115	13.64016149
ABHD2_S415_M1	14.54621592	13.99328899	13.88960795	14.29151179	15.66682862	13.77734782	13.25825019	14.34380633	13.94371812	13.95442669	13.54190889	13.86003814	14.1009612	8.507269036	14.09037139	13.99042889	13.98406956	13.5911512	14.56580846	14.33527248	15.15747062	14.93889628	13.71977534	14.80282928	13.59749103	12.2514793	14.48845826	8.844819654	13.9668536	14.01514749	13.89767749	13.72904055	13.28690006	13.84197464	14.47655107	14.24852385	14.3873462	13.80667358	13.70552748	13.53641574	12.85962775	14.90373586	13.01236208	13.78608457	14.31657191	13.41493103	13.42207545	13.35987537	13.40858173	14.03981597	13.96971139	13.90679425	14.03481664	13.37630071	13.96053026	13.76084922	13.89623778	10.89136803	11.1762288	11.50182934	11.12813072	13.84639577	13.58807593	13.69656493	9.667216813	11.63506592	12.44372954	11.82270163	12.34489704	11.11876813	11.22775144	11.53084811	11.17525163	9.559768145	12.28904922	12.41065894	12.59760549	12.85521428	13.2931389	13.51858167	13.77827227	14.9342272	13.79932864	13.78323559	14.18631111	14.02820446	13.5845794	14.0683557	13.90220609
